timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1770026228169,2,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026228172,1,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026228167,6,Health Check,200,OK,Authentication Flow 1-5,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,6,0,0
1770026228174,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026228174,2,Register User,400,Bad Request,Authentication Flow 1-5,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026228175,2,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026228177,124,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,124,0,0
1770026228176,126,Login User,200,OK,Authentication Flow 1-5,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,126,0,0
1770026228302,2,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026228303,2,Health Check,200,OK,Authentication Flow 1-5,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,2,0,0
1770026228304,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026228305,50,Register User,400,Bad Request,Authentication Flow 1-5,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,50,0,0
1770026228306,50,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,50,0,0
1770026228357,2,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026228359,122,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,122,0,0
1770026228356,126,Login User,200,OK,Authentication Flow 1-5,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,126,0,0
1770026228482,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026228484,2,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026228486,8,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,8,0,0
1770026228495,2,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026228498,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026228500,1,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026228502,1,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026228504,1,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026228506,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026228507,2,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026228509,1,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026228511,1,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026228513,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026228515,1,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026228517,1,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026228518,2,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026228521,3,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,3,0,0
1770026228524,33,Login User (API Ops),400,Bad Request,API Operations 2-5,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,33,0,0
1770026228558,2,Get Projects,401,Unauthorized,API Operations 2-5,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026228560,2,Get Tasks,401,Unauthorized,API Operations 2-5,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026228562,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-5,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026230723,16,Health Check,200,OK,Authentication Flow 1-6,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,16,0,12
1770026230739,2,Register User,400,Bad Request,Authentication Flow 1-6,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026230742,129,Login User,200,OK,Authentication Flow 1-6,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,129,0,0
1770026230739,133,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,367,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,133,0,9
1770026230872,1,Health Check,200,OK,Authentication Flow 1-6,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,1,0,0
1770026230873,2,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026230874,1,Register User,400,Bad Request,Authentication Flow 1-6,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,1,0,0
1770026230875,2,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026230877,118,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,118,0,0
1770026230876,120,Login User,200,OK,Authentication Flow 1-6,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,120,0,0
1770026230996,1,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026230997,2,Health Check,200,OK,Authentication Flow 1-6,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,2,0,0
1770026230998,1,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026230999,2,Register User,400,Bad Request,Authentication Flow 1-6,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026231000,1,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026231001,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026231003,169,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,169,0,0
1770026231001,172,Login User,200,OK,Authentication Flow 1-6,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,172,0,0
1770026231173,2,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026231174,2,Health Check,200,OK,Authentication Flow 1-6,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,1,0,0
1770026231176,1,Register User,400,Bad Request,Authentication Flow 1-6,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,1,0,0
1770026231175,3,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,3,0,0
1770026231179,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026231180,192,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,192,0,0
1770026231178,195,Login User,200,OK,Authentication Flow 1-6,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,195,0,0
1770026231373,1,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026231373,2,Health Check,200,OK,Authentication Flow 1-6,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,2,0,0
1770026231375,1,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026231375,2,Register User,400,Bad Request,Authentication Flow 1-6,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026231377,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026231378,182,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,182,0,0
1770026231377,184,Login User,200,OK,Authentication Flow 1-6,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,184,0,0
1770026231561,2,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026231564,1,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026231565,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026231567,1,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026231569,1,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026231570,2,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026231572,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026231574,1,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026231576,1,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026231577,2,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026231579,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026231580,2,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026231582,2,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026231585,2,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026231587,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026231589,2,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026231592,1,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026231593,1,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026231594,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026231596,1,Login User (API Ops),400,Bad Request,API Operations 2-6,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026231597,2,Get Projects,401,Unauthorized,API Operations 2-6,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026231599,1,Get Tasks,401,Unauthorized,API Operations 2-6,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026231601,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-6,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026233722,12,Health Check,200,OK,Authentication Flow 1-7,text,true,,288,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,12,0,10
1770026233735,1,Register User,400,Bad Request,Authentication Flow 1-7,text,false,,275,382,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,1,0,0
1770026233737,129,Login User,200,OK,Authentication Flow 1-7,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,129,0,0
1770026233740,127,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,367,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,127,0,11
1770026233868,5,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,5,0,0
1770026233867,6,Health Check,200,OK,Authentication Flow 1-7,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,6,0,0
1770026233873,3,Register User,400,Bad Request,Authentication Flow 1-7,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,3,0,0
1770026233873,4,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,4,0,0
1770026233876,117,Login User,200,OK,Authentication Flow 1-7,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,117,0,0
1770026233877,116,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,116,0,0
1770026233995,6,Health Check,200,OK,Authentication Flow 1-7,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,3,0,0
1770026234001,3,Register User,400,Bad Request,Authentication Flow 1-7,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,3,0,0
1770026233997,8,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,8,0,0
1770026234005,12,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,12,0,0
1770026234017,150,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,150,0,0
1770026234008,160,Login User,200,OK,Authentication Flow 1-7,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,160,0,0
1770026234167,3,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026234169,2,Health Check,200,OK,Authentication Flow 1-7,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,2,0,0
1770026234170,2,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026234171,2,Register User,400,Bad Request,Authentication Flow 1-7,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026234172,2,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026234174,135,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,135,0,0
1770026234173,137,Login User,200,OK,Authentication Flow 1-7,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,137,0,0
1770026234311,2,Health Check,200,OK,Authentication Flow 1-7,text,true,,288,232,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/health,2,0,0
1770026234309,6,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,6,0,0
1770026234314,2,Register User,400,Bad Request,Authentication Flow 1-7,text,false,,275,382,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/register,2,0,0
1770026234315,40,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,40,0,0
1770026234356,127,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,127,0,0
1770026234316,168,Login User,200,OK,Authentication Flow 1-7,text,true,,473,320,1,2,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,168,0,0
1770026234484,2,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026234486,2,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,2,0,0
1770026234488,2,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
1770026234490,1,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,1,0,0
1770026234491,2,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,2,0,0
1770026234493,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026234495,1,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,1,0,0
1770026234496,2,Get Projects,401,Unauthorized,API Operations 2-7,text,false,,260,235,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/projects,2,0,0
1770026234499,1,Get Tasks,401,Unauthorized,API Operations 2-7,text,false,,260,232,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/tasks,1,0,0
1770026234501,1,Get Dashboard Analytics,401,Unauthorized,API Operations 2-7,text,false,,260,246,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/analytics/dashboard,1,0,0
1770026234502,2,Login User (API Ops),400,Bad Request,API Operations 2-7,text,false,,274,362,1,1,https://ca-api-100-ai-sdlc.orangepebble-a7745b8a.japaneast.azurecontainerapps.io/api/auth/login,2,0,0
